Ticker With Exchange,Ticker Without Exchange,CQ Start Date,CQ,Filing Date,Total COGS (GAAP Costs),S&M (GAAP Costs),R&D (GAAP Costs),G&A (GAAP Costs),Total COGS (SBC),S&M (SBC),R&D (SBC),G&A (SBC),Capitalized Software Development,# Customers,Implied ARR (Annualized Revenue Run-Rate),S&M (Non-GAAP P&L Output),% YoY Professional Services Revenue Growth,% YoY Other Revenue Growth,% YoY Total Revenue Growth,% YoY Implied ARR Growth,% YoY Reported ARR Growth,% Professional Services Gross Margin,% Other Gross Margin,% Total Gross Margin,S&M % of Revenue,R&D % of Revenue,G&A % of Revenue,OpEx % of Revenue,% Operating Income Margin,% FCF Margin,Magic Number,Payback Period,% Professional Services Revenue,% Other Revenue,% of Revenue from North America / US,% Revenue from Rest of World,Annualized OpEx / FTE ($000s),LTM Professional Services Revenue,LTM Other Revenue,LTM Total Revenue,LTM Subscription Gross Profit,LTM Professional Services Gross Profit,LTM Total Gross Profit,LTM S&M,LTM R&D,LTM G&A,LTM OpEx,LTM Operating Income,LTM FCF,LTM % YoY Professional Services Revenue Growth,LTM % YoY Other Revenue Growth,LTM % Professional Services Gross Margin,LTM S&M % of Revenue,LTM R&D % of Revenue,LTM G&A % of Revenue,LTM OpEx % of Revenue,LTM % Operating Income Margin,LTM % FCF Margin,LTM Magic Number,LTM CAC Ratio,LTM Payback Period,LTM % Professional Services Revenue,LTM % Revenue from Rest of World,Total SBC % of Revenue,Row Number,Item #,Line Item,Value,Original String,Total Gross Profit,Cash Flow from Operations,FCF,Cash Balance,Implied Avg. ACVs,Basic Shares Outstanding,% YoY BSO Dilution,% YoY BSO Growth,LTM % YoY Total Revenue Growth,Rule of 40,Net New Implied ARR,Net New Implied ARR (1),ARR / FTE ($000s),Net Dollar Retention,LTM % YoY Total Revenue Growth (1),LTM % Total Gross Margin,LTM GAAP Total COGS,LTM GAAP Total Gross Profit,LTM GAAP S&M,LTM GAAP R&D,LTM GAAP G&A,LTM COGS SBC,LTM S&M SBC,LTM R&D SBC,LTM G&A SBC,% QoQ Implied ARR Growth,Total COGS (Non-GAAP P&L Output),Total OpEx (Non-GAAP P&L Output),GAAP Total COGS (Selected GAAP Metrics),GAAP Total OpEx(Selected GAAP Metrics),LTM GAAP Total COGS (1),LTM GAAP Total OpEx,LTM GAAP Total OpEx (1),LTM Net New Implied ARR,S&M (Non-GAAP P&L Output) (1),R&D (Non-GAAP P&L Output),G&A (Non-GAAP P&L Output),% Subscription Gross Margin,LTM % Subscription Gross Margin,LTM % Professional Services Gross Margin (1),LTM % Subscription Revenue,LTM % Professional Services Revenue (1),Total Revenue,Subscription Gross Profit (Non-GAAP P&L Output),Subscription Revenue,Operating Income,Reported ARR,LTM Total SBC % of Revenue,LTM Total SBC % of Revenue (1),Net New Implied ARR % YoY Growth,% Subscription Revenue
NYSE:SHOP,SHOP,2020-04-01 00:00:00,2020Q2,2020-07-30 00:00:00,339307.0,144850.0,133227.0,83307.0,1188.0,10613.0,39361.0,11162.0,,,2857364.0,132031.0,,1.47883043286811,0.973432160429196,0.973432160429196,NOT IN CURRENT,,0.430579235268108,0.533945272635898,0.184829094228107,0.116672569543117,0.054598574070367,0.356100237841591,0.177845034794307,0.219224432028961,6.88087862573923,3.26618366930573,,0.725013683940863,,,,,1347268.0,2080054.0,580042.0,,1134626.0,501386.0,298069.0,162266.0,961721.0,172905.0,51797.0,,0.799207277661149,,0.241044703647117,0.143298683591868,0.0780104747280599,0.462353861967045,0.0831252457868882,0.0249017573582224,2.94214848430448,1.604880530098,7.47719208685724,,,0.0872468470940349,1,1.0,NOT INPUTTED,44041.0,NOT INPUTTED,381419.0,165190.0,156601.0,4000955.0,,120116.401,0.062851858173806,0.0670671533865801,0.604500816500011,1.19265659245816,977360.0,977360.0,,,0.604500816500011,0.545479107753933,967483.0,1112571.0,548321.0,442763.0,232724.0,4300.0,40493.0,124416.0,34891.0,0.519871234316523,332922.0,254377.0,339307.0,374750.0,967483.0,1223808.0,1223808.0,1409448.0,132031.0,83344.0,39002.0,0.773969883014142,0.79155715311155,,0.352291815500944,,714341.0,152034.0,196434.0,127042.0,,0.0981224525901731,0.0981224525901731,4.88813649179459,0.274986316059137
NYSE:SHOP,SHOP,2020-07-01 00:00:00,2020Q3,2020-10-30 00:00:00,362257.0,147608.0,143427.0,51799.0,2667.0,10094.0,39407.0,11639.0,,,3069620.0,135739.0,,1.3208400933437,0.964924004998054,0.964924004998054,NOT IN CURRENT,,0.406112642229632,0.537647005166763,0.176880525928291,0.124612166978323,0.0502120783680065,0.35170477127462,0.185942233892143,0.116377923000241,1.60762245230287,13.8835315663706,,0.680385194258573,,,,,1644424.0,2456907.0,640832.0,,1327775.0,530271.0,329223.0,163231.0,1022725.0,305050.0,183701.0,,0.995079103173833,,0.215828682160131,0.133998966993867,0.0664375981671264,0.416265247321124,0.12416017374691,0.0747692118586499,3.00649000969313,1.62478362942525,7.38559878538713,,,0.0831464480945524,1,1.0,NOT INPUTTED,44133.0,NOT INPUTTED,412593.0,99357.0,89309.0,6121161.0,,121912.019,0.0493783553859444,0.0519432264831206,0.73403228936921,1.0813019279983,212256.0,212256.0,,,0.73403228936921,0.540425421068034,1155884.0,1301023.0,579383.0,495803.0,239102.0,6039.0,41880.0,140687.0,39269.0,0.0742838504299768,354812.0,269900.0,362257.0,354587.0,1155884.0,1314288.0,1314288.0,1507412.0,135739.0,95628.0,38533.0,0.787299102228528,0.788732810409572,,0.330693428770401,,767405.0,193104.0,245274.0,142693.0,,0.0927487283808463,0.0927487283808463,0.857137857417842,0.319614805741427
NYSE:SHOP,SHOP,2020-10-01 00:00:00,2020Q4,2021-02-18 00:00:00,473356.0,154728.0,159077.0,65395.0,1480.0,8766.0,42747.0,14064.0,,1749000.0,3910976.0,144300.0,,1.16868637303801,0.935513500673054,0.935513500673054,NOT IN CURRENT,,0.406983205022454,0.522248154936261,0.147584643833151,0.107140519399761,0.0500284328004058,0.304753596033318,0.217494558902944,0.24445049010784,6.19833651345597,3.70705629238731,,0.71419921779116,,,170.269142857143,,2020734.0,2929491.0,715225.0,,1568480.0,554110.0,363645.0,161525.0,1079280.0,489200.0,383225.0,,1.1590607009911,,0.189148899928349,0.124132485814089,0.0551375648534165,0.368418950595854,0.166991467118349,0.130816240773568,3.56484891687458,1.90865724767184,6.28714244772729,,,0.0685833919717227,1,1.0,NOT INPUTTED,44244.0,NOT INPUTTED,510625.0,245366.0,239010.0,6387967.0,2.23612121212121,122656.283,0.0507703955124745,0.0534858955856994,0.856254669164914,1.17996399078089,841356.0,841356.0,558.710857142857,,0.856254669164914,0.535410417714204,1387971.0,1541520.0,602048.0,552127.0,245343.0,6483.0,40680.0,154119.0,45658.0,0.274091255595155,467119.0,297971.0,473356.0,391847.0,1387971.0,1451367.0,1451367.0,1890336.0,144300.0,104756.0,48915.0,0.787968794732322,0.787036578535296,,0.310209862395891,,977744.0,220190.0,279440.0,212654.0,,0.0842945071345159,0.0842945071345159,0.835290730141002,0.28580078220884
NYSE:SHOP,SHOP,2021-01-01 00:00:00,2021Q1,2021-04-29 00:00:00,429931.0,186223.0,175886.0,67102.0,1515.0,8853.0,44289.0,14499.0,,,3954588.0,174952.0,,1.36538570497748,1.1034997797877,1.1034997797877,NOT IN CURRENT,,0.443760610569999,0.571587229820148,0.176961038672044,0.121176719294146,0.0494585023774917,0.347596260343682,0.223990969476466,0.131993522460494,0.302231462231462,69.4638829708847,,0.675636501198102,,,,,2406308.0,3448137.0,827627.0,,1869735.0,587022.0,403529.0,175347.0,1165898.0,703837.0,615415.0,,1.31756161314773,,0.170243235695101,0.117028122722502,0.0508526778373365,0.33812403625494,0.204120949950655,0.178477537290427,3.74399306996806,2.03016147057867,5.91085988671609,,,0.0699501439846578,1,1.0,NOT INPUTTED,44314.0,NOT INPUTTED,565098.0,135683.0,130495.0,7872448.0,,124383.18,0.0572773746418124,0.060757398943353,0.995805386608261,1.2354933022482,43612.0,43612.0,,,0.995805386608261,0.542244986205594,1604851.0,1843286.0,633409.0,611617.0,267603.0,6850.0,38326.0,165804.0,51364.0,0.0111511806771507,423549.0,343650.0,429931.0,439817.0,1604851.0,1561001.0,1561001.0,2074584.0,174952.0,119801.0,48897.0,0.817943688587724,0.794398120996824,,0.302142577281587,,988647.0,262299.0,320681.0,221448.0,,0.0760828238553167,0.0760828238553167,-1.31010552063483,0.324363498801898
NYSE:SHOP,SHOP,2021-04-01 00:00:00,2021Q2,2021-07-29 00:00:00,498585.0,201910.0,183557.0,77966.0,1637.0,9671.0,48747.0,21903.0,,,4477780.0,190534.0,,0.516117758593724,0.56710170632793,0.56710170632793,NOT IN CURRENT,,0.445296023474035,0.560135602910371,0.170203985010429,0.113905551411637,0.0484231025195521,0.332532638941618,0.227602963968752,0.0519525300483722,2.99048881979057,7.16384012409382,,0.701426153138386,,,,,2673609.0,3853241.0,946803.0,,2115357.0,645525.0,447696.0,190552.0,1283773.0,831584.0,516972.0,,0.984467084499892,,0.167527803218122,0.116186867107456,0.0494523960478984,0.333167066373476,0.215814167865441,0.134165498602345,2.76040080269564,1.51540823965795,7.91865827699906,,,0.0732130654029452,1,1.0,NOT INPUTTED,44405.0,NOT INPUTTED,627041.0,66421.0,58158.0,7755387.0,,124788.723,0.0374418608322484,0.0388982850060584,0.852471618525288,0.619054236376302,523192.0,523192.0,,,0.852471618525288,0.548981234238917,1764129.0,2089112.0,690469.0,661947.0,262262.0,7299.0,37384.0,175190.0,62105.0,0.132300001921818,492404.0,372252.0,498585.0,481419.0,1764129.0,1667670.0,1667670.0,1620416.0,190534.0,127511.0,54207.0,0.811430212693388,0.802625734127253,,0.306140207684907,,1119445.0,271210.0,334237.0,254789.0,,0.0731794351819676,0.0731794351819676,-0.464688548743554,0.298573846861614
NYSE:SHOP,SHOP,2021-07-01 00:00:00,2021Q3,2021-10-29 00:00:00,514831.0,237949.0,221028.0,128722.0,1699.0,10329.0,54194.0,15118.0,,,4494960.0,225890.0,,0.508303471734105,0.464337605306194,0.464337605306194,NOT IN CURRENT,,0.4317995967148,0.548553935963835,0.201016249310339,0.139827718155445,0.0604579351095449,0.401301902575329,0.147252033388506,0.0271450691441081,0.0901676341230437,242.611417894102,,0.700813355402495,,,,,2939010.0,4209576.0,1022552.0,,2319196.0,735676.0,509198.0,219958.0,1464832.0,854364.0,458167.0,,0.787258030775518,,0.174762493894872,0.120961826084147,0.0522518182353757,0.347976138214395,0.202957257453007,0.10883922751365,2.20803222183494,1.21647868971856,9.86453778551292,,,0.072383291508712,1,1.0,NOT INPUTTED,44497.0,NOT INPUTTED,616432.0,41866.0,30504.0,7518694.0,,125600.335,0.0293654949248343,0.0302539161458724,0.713363997904683,0.491482674450302,17180.0,17180.0,,,0.713363997904683,0.550933395667402,1916703.0,2292873.0,780810.0,739548.0,339185.0,6331.0,37619.0,189977.0,65584.0,0.00383672266167601,507308.0,450959.0,514831.0,613010.0,1916703.0,1926093.0,1926093.0,1425340.0,225890.0,157130.0,67939.0,0.799662708799315,0.804800380302952,,0.301827547477466,,1123740.0,268853.0,336208.0,165473.0,,0.0711499210371781,0.0711499210371781,-0.919060003015227,0.299186644597505
NYSE:SHOP,SHOP,2021-10-01 00:00:00,2021Q4,2022-02-17 00:00:00,687365.0,275475.0,273912.0,101054.0,1825.0,12693.0,67963.0,15828.0,,2063000.0,5520096.0,261354.0,,0.473306754651269,0.411436940548855,0.411436940548855,NOT IN CURRENT,,0.405357226170666,0.50768247508739,0.189383662892819,0.144162710213735,0.0596504118768949,0.39319678498345,0.11448569010394,0.169912262395437,4.53820886272079,5.20840316778019,,0.74550587526014,,,217.0484,,3269522.0,4611856.0,1077983.0,,2509185.0,852730.0,603390.0,253362.0,1709482.0,799703.0,453640.0,,0.617987325397603,,0.184899528519537,0.130834527357316,0.0549371012451386,0.370671157121992,0.173401554601878,0.0983638691234072,2.18726722089616,1.1900324081377,10.083758995084,,,0.0712371668898512,1,1.0,NOT INPUTTED,44608.0,NOT INPUTTED,700614.0,260458.0,234483.0,7768093.0,2.67576151236064,125951.731,0.026164372445187,0.0268673395230801,0.574285771828621,0.581349202944292,1025136.0,1025136.0,552.0096,,0.574285771828621,0.54407271172387,2130712.0,2481144.0,901557.0,854383.0,374844.0,6676.0,41546.0,215193.0,67348.0,0.228063431042768,679410.0,542621.0,687365.0,678255.0,2130712.0,2212501.0,2212501.0,1609120.0,261354.0,198948.0,82319.0,0.784779959454227,0.80306615194132,,0.291061559597698,,1380024.0,275621.0,351208.0,157993.0,,0.0717201491113339,0.0717201491113339,0.218433100851483,0.25449412473986
NYSE:SHOP,SHOP,2022-01-01 00:00:00,2022Q1,2022-05-06 00:00:00,565986.0,303371.0,303661.0,108088.0,2067.0,14723.0,82464.0,18735.0,,,4814492.0,287782.0,,0.285787001134788,0.217444649101247,0.217444649101247,NOT IN CURRENT,,0.431292803733312,0.536757772159555,0.239096461267357,0.180993550306034,0.0731267182498174,0.493216729823209,0.0435410423363462,-0.0577423329397993,-2.69980180138816,-8.28077570888564,,0.713563964796286,,,,,3460418.0,4826832.0,1082900.0,,2590141.0,965560.0,701437.0,292482.0,1959479.0,630662.0,253645.0,,0.43806112933174,,0.200040109123334,0.145320367479125,0.0605950238168637,0.405955500419323,0.130657541012407,0.052548959648896,1.0084129794894,0.541127555943042,22.1759174305718,,,0.0980282031832227,1,1.0,NOT INPUTTED,44686.0,NOT INPUTTED,646054.0,-53560.0,-69500.0,7246690.0,,126141.667,0.0139405720712411,0.0141376591272229,0.399837651462224,0.159702316161447,-705604.0,-705604.0,,,0.399837651462224,0.53661304143173,2266767.0,2560065.0,1018705.0,982158.0,415830.0,7228.0,47416.0,253368.0,71584.0,-0.12782458855788,557569.0,593647.0,565986.0,735613.0,2266767.0,2508297.0,2508297.0,859904.0,287782.0,217848.0,88017.0,0.775076067188574,0.792512371799469,,0.283087126297331,,1203623.0,267216.0,344761.0,52407.0,,0.0786428862657743,0.0786428862657743,-17.1791250114647,0.286436035203714
NYSE:SHOP,SHOP,2022-04-01 00:00:00,2022Q2,2022-07-28 00:00:00,639421.0,326902.0,346667.0,129901.0,2359.0,17173.0,97572.0,22315.0,,,5180252.0,309143.0,,0.182642051532842,0.156879525121824,0.156879525121824,NOT IN CURRENT,,0.403218754711292,0.513483127847834,0.238708850457468,0.191419259140289,0.0828847708567074,0.513012880454464,0.000470247393370052,-0.105567065077143,1.27096204766108,18.3874915349986,,0.717046197752542,,,,,3603830.0,5002450.0,1092895.0,,2628093.0,1084169.0,821826.0,345616.0,2251611.0,376482.0,58771.0,,0.347927090311261,,0.216727603474298,0.164284700496757,0.069089346220352,0.450101650191406,0.0752595228338114,0.0117484432628012,0.727528066614193,0.382214998485201,31.3959421989156,,,0.107654222227027,1,1.0,NOT INPUTTED,44769.0,NOT INPUTTED,664993.0,-124167.0,-136716.0,6954791.0,,1268384.393,0.901616005614159,9.16425493031129,0.298244776280539,0.0513124600446808,365760.0,365760.0,,,0.298244776280539,0.525361173025218,2407603.0,2594847.0,1143697.0,1145268.0,467765.0,7950.0,54918.0,302193.0,71996.0,0.0759706320002194,630070.0,664384.0,639421.0,845850.0,2407603.0,2872728.0,2872728.0,702472.0,309143.0,247900.0,107341.0,0.767390835682494,0.781409532253221,,0.279587002368839,,1295063.0,281205.0,366443.0,609.0,,0.0873685893911983,0.0873685893911983,-0.300906741693298,0.282953802247458
NYSE:SHOP,SHOP,2022-07-01 00:00:00,2022Q3,2022-10-28 00:00:00,703868.0,302476.0,412359.0,255125.0,2260.0,16772.0,105124.0,25834.0,,,5464800.0,272382.0,,0.25696352656146,0.215761653051417,0.215761653051417,NOT IN CURRENT,,0.372102608447933,0.499042599912165,0.199371980676328,0.216648367735324,0.0883933538281364,0.504413702239789,-0.00537110232762407,-0.166894305372566,0.920441349149099,26.1244710380457,,0.724563753476797,,,,,3806197.0,5244910.0,1118030.0,,2693453.0,1130661.0,960681.0,398440.0,2489782.0,203671.0,-199744.0,,0.295060921875053,,0.215573003159253,0.183164439427941,0.0759669851341586,0.474704427721353,0.0388321248601025,-0.0380833989525082,0.894546883373349,0.459382522610034,26.1220212119099,,,0.109786268481921,1,1.0,NOT INPUTTED,44861.0,NOT INPUTTED,681792.0,-214106.0,-228011.0,4941432.0,,1272089.285,0.901264528770872,9.12807238929737,0.24594733531358,0.0488673476788512,284548.0,284548.0,,,0.24594733531358,0.513536552581455,2596640.0,2648270.0,1208224.0,1336599.0,594168.0,8511.0,61361.0,353123.0,82712.0,0.0549293740922256,684408.0,689130.0,703868.0,1007698.0,2596640.0,3267416.0,3267416.0,969840.0,272382.0,295985.0,120763.0,0.781257557115182,0.777104259153841,,0.274306518129005,,1366200.0,293988.0,376301.0,-7338.0,,0.0964186230078305,0.0964186230078305,15.5627473806752,0.275436246523203
NYSE:SHOP,SHOP,2022-10-01 00:00:00,2022Q4,2023-02-16 00:00:00,936470.0,297741.0,440547.0,214651.0,1905.0,14587.0,101436.0,23816.0,,,6939912.0,280684.0,,0.297339854745649,0.257208570285734,0.257208570285734,NOT IN CURRENT,,0.362640515941873,0.471962180500271,0.161779572997467,0.194215719161857,0.0610324741869926,0.417027766346317,0.0549344141539547,0.142803539871975,5.41560014978963,4.69491199068188,,0.769303126610251,,,249.494482758621,,4112105.0,5599864.0,1156892.0,,2811683.0,1149991.0,1098693.0,422011.0,2670695.0,140988.0,-186466.0,,0.257708313325312,,0.205360523041274,0.196199943427198,0.0753609373370496,0.476921403805521,0.0251770400138289,-0.0332983086732106,1.25573978407321,0.630504991425205,19.0323632059993,,,0.0816978659095389,1,1.0,NOT INPUTTED,44972.0,NOT INPUTTED,818844.0,255385.0,247761.0,5052950.0,,1276603.467,0.901338407535439,9.13565638887488,0.21423218764853,0.400012110157709,1475112.0,1475112.0,598.268275862069,,0.21423218764853,0.50209844381935,2845745.0,2754119.0,1230490.0,1503234.0,707765.0,8591.0,63255.0,386596.0,90700.0,0.269929732103645,916134.0,723534.0,936470.0,987257.0,2845745.0,3576418.0,3576418.0,1419816.0,280684.0,336960.0,105890.0,0.78570857505484,0.777607125885308,,0.265677702172767,,1734978.0,314483.0,400254.0,95310.0,,0.0980634529695721,0.0980634529695721,0.438942735402912,0.230696873389749
NYSE:SHOP,SHOP,2023-01-01 00:00:00,2023Q1,2023-05-05 00:00:00,791000.0,287000.0,458000.0,123000.0,2000.0,14000.0,101000.0,18000.0,,,6032000.0,270000.0,,0.311037163129816,0.252884001053486,0.252884001053486,NOT IN CURRENT,,0.372113676731794,0.489389920424403,0.179045092838196,0.23342175066313,0.0696286472148541,0.48209549071618,0.00729442970822281,0.0570291777188329,-3.23464109104901,-7.58053969916643,,0.746684350132626,,,,,4379243.0,5904241.0,1187676.0,,2903629.0,1132209.0,1232845.0,438994.0,2804048.0,99581.0,-30966.0,,0.265524280592691,,0.191761989390338,0.208806686583424,0.0743523172580523,0.474920993231814,0.0168660120750491,-0.00524470461148181,1.05871089425917,0.52066026017347,23.0476587477637,,,0.0895225464190981,1,1.0,NOT INPUTTED,45050.0,NOT INPUTTED,738000.0,100000.0,86000.0,4863000.0,,1278955.904,0.901371371283806,9.13904393700457,0.223212450733732,0.309913178772319,-907912.0,-907912.0,,,0.223212450733732,0.491787005306863,3070759.0,2833482.0,1214119.0,1657573.0,722677.0,8524.0,62532.0,405132.0,89965.0,-0.130824713627493,770000.0,727000.0,791000.0,910000.0,3070759.0,3750805.0,3750805.0,1217508.0,270000.0,352000.0,105000.0,0.780104712041885,0.778804955809778,,0.258288575957519,,1508000.0,298000.0,382000.0,11000.0,,0.0958892091295054,0.0958892091295054,0.286716061700331,0.253315649867374
NYSE:SHOP,SHOP,2023-04-01 00:00:00,2023Q2,2023-08-04 00:00:00,859000.0,321000.0,648000.0,131000.0,1000.0,13000.0,248000.0,18000.0,,,6776000.0,279000.0,,0.346083435635674,0.3080444735121,0.3080444735121,NOT IN CURRENT,,0.3808,0.498229043683589,0.16469893742621,0.173553719008264,0.0554899645808737,0.393742621015348,0.104486422668241,0.0572609208972845,2.75555555555556,8.74063598838098,,0.737898465171192,,,,,4700623.0,6303178.0,1265471.0,,3082636.0,1102066.0,1278945.0,425653.0,2806664.0,275972.0,202750.0,,0.304340937280615,,0.174842912575212,0.20290478866375,0.0675299031694805,0.445277604408443,0.0437829932773595,0.0321663135643639,1.40941115995368,0.689287464271988,17.4092822254851,,,0.165289256198347,1,1.0,NOT INPUTTED,45141.0,NOT INPUTTED,844000.0,118000.0,97000.0,4780000.0,,1282772.64,0.0112165215809404,0.0113437590996912,0.260018191086368,0.365305394409384,744000.0,744000.0,,,0.260018191086368,0.489060597685802,3290338.0,3012840.0,1208217.0,1958906.0,723776.0,7165.0,58359.0,555560.0,85650.0,0.123342175066313,850000.0,667000.0,859000.0,1131000.0,3290338.0,4035955.0,4035955.0,1595748.0,279000.0,294000.0,94000.0,0.808558558558559,0.789658389259651,,0.254245556765175,,1694000.0,359000.0,444000.0,177000.0,,0.112123439953623,0.112123439953623,1.03412073490814,0.262101534828808
NYSE:SHOP,SHOP,2023-07-01 00:00:00,2023Q3,2023-11-03 00:00:00,813000.0,295000.0,313000.0,137000.0,,16000.0,67000.0,19000.0,,,6856000.0,278000.0,,0.240530599586422,0.254574732835603,0.254574732835603,NOT IN CURRENT,,0.409609120521173,0.528004667444574,0.162193698949825,0.141773628938156,0.0460910151691949,0.350058343057176,0.177946324387398,0.161026837806301,0.28673835125448,79.2606629834254,,0.716452742123687,,,,,4938724.0,6650978.0,1369483.0,,3305844.0,1107684.0,1225960.0,383890.0,2717534.0,588310.0,706761.0,,0.29754818260852,,0.166544529240662,0.184327778561288,0.0577193309014103,0.408591638703361,0.0884546603522069,0.106264221592674,1.26235633800516,0.627449545894806,19.1250437242516,,,0.05950991831972,1,1.0,NOT INPUTTED,45232.0,NOT INPUTTED,905000.0,278000.0,276000.0,4918000.0,,1284793.113,0.00988783942835492,0.00998658517904283,0.268082388448992,0.415601570641904,80000.0,80000.0,,,0.268082388448992,0.497046299055567,3399470.0,3251508.0,1200741.0,1859547.0,605651.0,,57587.0,517436.0,78816.0,0.0118063754427391,809000.0,600000.0,813000.0,779000.0,3399470.0,3807257.0,3807257.0,1391200.0,278000.0,243000.0,79000.0,0.818930041152263,0.799812995034615,,0.257443942830663,,1714000.0,398000.0,486000.0,305000.0,,0.0990446818497971,0.0990446818497971,-0.718852355314393,0.283547257876313
NYSE:SMAR,SMAR,2016-01-01 00:00:00,2016Q1,,2808.0,8462.0,4107.0,1557.0,12.0,79.0,104.0,16.0,,,54624.0,8383.0,,,,,NOT IN CURRENT,0.157125456760049,,0.795254833040422,0.613869361452841,0.29313122437024,0.11284417106034,1.01984475688342,-0.224589923842999,,,,0.060120093731693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154510837727006,1,4.0,NOT INPUTTED,12835.0,NOT INPUTTED,10860.0,,,,,,,,,,,,,1.16,,,,,,,,,,,,,2796.0,13927.0,2808.0,14126.0,,,,,8383.0,4003.0,1541.0,0.836073237241917,,,,,13656.0,10731.0,12835.0,-3067.0,,,,,0.939879906268307
NYSE:SMAR,SMAR,2016-04-01 00:00:00,2016Q2,,3331.0,9924.0,4525.0,1776.0,14.0,89.0,112.0,23.0,,,63172.0,9835.0,,,,,NOT IN CURRENT,0.038572806171649,,0.789970239979738,0.622744253783322,0.279427594503894,0.110998543658583,1.0131703919458,-0.223200151966061,,1.01968269116068,14.897228115511,0.0656620021528525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150699677072121,1,4.0,NOT INPUTTED,14756.0,NOT INPUTTED,12476.0,,,,,,,,,,8548.0,8548.0,,1.18,,,,,,,,,,,,0.156487990626831,3317.0,16001.0,3331.0,16225.0,,,,,9835.0,4413.0,1753.0,0.842775820005422,,,,,15793.0,12436.0,14756.0,-3525.0,,,,,0.934337997847147
NYSE:SMAR,SMAR,2016-07-01 00:00:00,2016Q3,,3791.0,10225.0,5045.0,2069.0,17.0,105.0,113.0,66.0,,,71360.0,10120.0,,,,,NOT IN CURRENT,0.210678210678211,,0.788452914798206,0.567264573991031,0.276457399103139,0.112275784753363,0.955997757847534,-0.167544843049327,,0.832536858159634,18.2810869075517,0.0776905829596412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016872197309417,1,4.0,NOT INPUTTED,16454.0,NOT INPUTTED,14066.0,,,,,,,,,,8188.0,8188.0,,1.19,,,,,,,,,,,,0.129614386120433,3774.0,17055.0,3791.0,17339.0,,,,,10120.0,4932.0,2003.0,0.837121672541631,,,,,17840.0,13774.0,16454.0,-2989.0,,,,,0.922309417040359
NYSE:SMAR,SMAR,2016-10-01 00:00:00,2016Q4,,4203.0,11460.0,5963.0,2873.0,18.0,155.0,123.0,88.0,,,78700.0,11305.0,,,,,NOT IN CURRENT,0.0743865030674847,,0.787293519695044,0.574587039390089,0.296823379923761,0.141550190597205,1.01296060991105,-0.22566709021601,,0.725296442687747,21.0149819783529,0.066277001270648,,,,,4548.0,,66964.0,52334.0,558.0,52892.0,39643.0,19188.0,8082.0,66913.0,-14021.0,,,,0.122691292875989,0.592004659219879,0.286542022579296,0.120691714951317,0.999238396750493,-0.209381160026283,,,,,0.0679170897795831,,0.0195171537484117,1,4.0,NOT INPUTTED,18371.0,NOT INPUTTED,15490.0,,,32235.0,,,,,,,7340.0,7340.0,,1.22,,0.78985723672421,14133.0,52831.0,40071.0,19640.0,8275.0,61.0,428.0,452.0,193.0,0.102858744394619,4185.0,19930.0,4203.0,20296.0,14133.0,67986.0,67986.0,,11305.0,5840.0,2785.0,0.837896684992651,0.83847090489618,0.122691292875989,0.932082910220417,0.0679170897795831,19675.0,15393.0,18371.0,-4440.0,,0.0169344722537483,0.0169344722537483,,0.933722998729352
NYSE:SMAR,SMAR,2017-01-01 00:00:00,2017Q1,,4497.0,14748.0,6508.0,3680.0,21.0,198.0,149.0,177.0,,,88944.0,14550.0,1.26674786845311,,0.62829525483304,0.62829525483304,NOT IN CURRENT,0.196131112305212,,0.798704803022126,0.654344306529951,0.285977693829826,0.157537326857348,1.09785932721713,-0.299154524194999,,0.906147722246793,16.5804360100045,0.0836931102716316,,0.717934880374168,0.282065119625832,,5588.0,,75544.0,58998.0,794.0,59792.0,45810.0,21544.0,10044.0,77398.0,-17606.0,,,,0.142090193271296,0.606401567298528,0.285184792968336,0.132955628507889,1.02454198877475,-0.23305623212962,,0.865726609994198,0.685210280959085,17.5128720824265,0.0739701366091285,,0.0245098039215686,1,4.0,NOT INPUTTED,20375.0,NOT INPUTTED,17760.0,,,,,,,,,,10244.0,10244.0,,1.24,,0.791485756645134,15822.0,59722.0,46357.0,22041.0,10398.0,70.0,547.0,497.0,354.0,0.130165184243964,4476.0,24412.0,4497.0,24936.0,15822.0,78796.0,78796.0,34320.0,14550.0,6359.0,3503.0,0.853742331288344,0.843358682600492,0.142090193271296,0.926029863390872,0.0739701366091285,22236.0,17395.0,20375.0,-6652.0,,0.0194323837763423,0.0194323837763423,,0.916306889728368
